fight_id,fighter_id,fighter,kd,sub_att,rev,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_seconds
ca2b48fd007126e0,50d2f0018bcf9eef,Pat Healy,0,0,0,44.0,157.0,68.0,189.0,0.0,2.0,27.0,131.0,12.0,21.0,5.0,5.0,42.0,155.0,2.0,2.0,0.0,0.0,6.0
ca2b48fd007126e0,032cc3922d871c7f,Khabib Nurmagomedov,0,0,0,54.0,130.0,90.0,169.0,5.0,11.0,40.0,115.0,9.0,10.0,5.0,5.0,44.0,111.0,2.0,7.0,8.0,12.0,390.0
cf5e8f98159c3971,9e8f6c728eb01124,Justin Gaethje,0,0,0,103.0,199.0,103.0,199.0,0.0,0.0,44.0,121.0,26.0,42.0,33.0,36.0,103.0,199.0,0.0,0.0,0.0,0.0,0.0
cf5e8f98159c3971,150ff4cc642270b9,Max Holloway,1,0,0,181.0,309.0,181.0,309.0,0.0,0.0,62.0,149.0,62.0,91.0,57.0,69.0,181.0,308.0,0.0,1.0,0.0,0.0,0.0
4d3cd5ecf4276c92,7b39035fae7268b8,Matt Van Buren,0,0,0,100.0,212.0,115.0,227.0,0.0,0.0,54.0,155.0,41.0,51.0,5.0,6.0,72.0,175.0,28.0,37.0,0.0,0.0,27.0
4d3cd5ecf4276c92,cb52f9490c2dc069,Sean O'Connell,1,0,0,66.0,141.0,109.0,187.0,0.0,2.0,44.0,113.0,19.0,22.0,3.0,6.0,40.0,110.0,25.0,29.0,1.0,2.0,208.0
d4eb3614c7734781,c268b2cfebccf652,John Lineker,0,0,0,77.0,171.0,93.0,188.0,0.0,0.0,33.0,96.0,33.0,58.0,11.0,17.0,58.0,144.0,7.0,12.0,12.0,15.0,95.0
d4eb3614c7734781,7c7332319c14094c,Marlon Vera,0,0,0,49.0,117.0,50.0,118.0,0.0,0.0,21.0,68.0,10.0,24.0,18.0,25.0,43.0,108.0,6.0,9.0,0.0,0.0,0.0
632c2d4ed12f2bdf,8fd808923cffff82,Andre Fili,0,0,0,6.0,15.0,6.0,15.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
632c2d4ed12f2bdf,791c8437b341fba5,Joanderson Brito,1,0,0,14.0,20.0,14.0,20.0,0.0,0.0,12.0,18.0,0.0,0.0,2.0,2.0,5.0,6.0,0.0,0.0,9.0,14.0,7.0
43d90683078fcee5,1a2bf44edb8055b6,Serhiy Sidey,0,0,0,79.0,226.0,81.0,229.0,0.0,4.0,51.0,181.0,20.0,36.0,8.0,9.0,73.0,218.0,6.0,8.0,0.0,0.0,24.0
43d90683078fcee5,c5ccd878231c5407,Ramon Taveras,1,0,0,62.0,147.0,62.0,148.0,0.0,0.0,48.0,131.0,8.0,10.0,6.0,6.0,60.0,144.0,1.0,1.0,1.0,2.0,6.0
1a113ac3255f3ac3,d897897060f10a3a,Rich Franklin,0,0,0,12.0,21.0,12.0,21.0,0.0,0.0,6.0,14.0,0.0,0.0,6.0,7.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0
1a113ac3255f3ac3,d4f364dd076bb0e2,Cung Le,1,0,0,8.0,16.0,8.0,16.0,0.0,0.0,4.0,11.0,2.0,3.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0
3223b7e196a07224,da7f113b5ea39c43,Mohammed Usman,0,0,0,57.0,167.0,57.0,168.0,0.0,0.0,26.0,114.0,30.0,52.0,1.0,1.0,57.0,167.0,0.0,0.0,0.0,0.0,0.0
3223b7e196a07224,0d5cc0170c1a7e71,Mick Parkin,0,0,0,72.0,150.0,72.0,150.0,0.0,0.0,37.0,109.0,4.0,4.0,31.0,37.0,71.0,149.0,1.0,1.0,0.0,0.0,0.0
08f7a60bd84a6b3c,b0d6a1d8ac3d563d,Max Griffin,0,0,0,26.0,53.0,36.0,65.0,1.0,2.0,21.0,48.0,4.0,4.0,1.0,1.0,24.0,51.0,2.0,2.0,0.0,0.0,100.0
08f7a60bd84a6b3c,d66a46de8d705353,Jeremiah Wells,0,0,0,32.0,86.0,43.0,97.0,1.0,2.0,27.0,76.0,5.0,7.0,0.0,3.0,32.0,85.0,0.0,1.0,0.0,0.0,100.0
4c489b3c9d14cbc9,9cfbfae5fa1fdd93,Geraldo de Freitas,0,0,0,40.0,112.0,57.0,134.0,2.0,7.0,26.0,95.0,10.0,12.0,4.0,5.0,38.0,110.0,2.0,2.0,0.0,0.0,128.0
4c489b3c9d14cbc9,45f0cc9d18f35137,Chris Gutierrez,0,0,1,48.0,86.0,49.0,87.0,1.0,2.0,18.0,46.0,6.0,7.0,24.0,33.0,40.0,75.0,2.0,2.0,6.0,9.0,176.0
f4a2806f77ac1cdc,6a1901c62ab3870f,Jessica Andrade,0,0,0,48.0,86.0,48.0,86.0,0.0,0.0,34.0,70.0,2.0,3.0,12.0,13.0,41.0,72.0,7.0,14.0,0.0,0.0,0.0
f4a2806f77ac1cdc,98215d037be5bcb7,Cynthia Calvillo,0,0,0,27.0,75.0,27.0,75.0,0.0,0.0,10.0,52.0,13.0,18.0,4.0,5.0,27.0,75.0,0.0,0.0,0.0,0.0,0.0
53d0df57a917c6a0,b8a85389d115e35a,Jack Shore,2,0,0,70.0,107.0,87.0,128.0,3.0,7.0,46.0,81.0,15.0,17.0,9.0,9.0,54.0,89.0,5.0,7.0,11.0,11.0,282.0
53d0df57a917c6a0,45e738622ea2c02c,Timur Valiev,0,1,0,72.0,150.0,75.0,155.0,2.0,3.0,23.0,83.0,26.0,40.0,23.0,27.0,67.0,144.0,5.0,6.0,0.0,0.0,123.0
eb53ec8983cb2a95,cc900af167fbedfd,Timothy Johnson,0,0,0,45.0,127.0,83.0,169.0,0.0,0.0,34.0,113.0,6.0,9.0,5.0,5.0,33.0,111.0,12.0,16.0,0.0,0.0,224.0
eb53ec8983cb2a95,c9cf753cfdf77fc2,Marcin Tybura,0,0,0,48.0,101.0,75.0,128.0,1.0,3.0,30.0,78.0,14.0,19.0,4.0,4.0,37.0,89.0,11.0,12.0,0.0,0.0,78.0
a602962f1dda3205,f7a7f7118d4b01b6,Lyoto Machida,0,0,0,27.0,61.0,27.0,61.0,0.0,0.0,12.0,31.0,11.0,20.0,4.0,10.0,26.0,58.0,1.0,3.0,0.0,0.0,22.0
a602962f1dda3205,902ab9197b83d0db,Phil Davis,0,0,0,21.0,90.0,29.0,98.0,2.0,10.0,4.0,50.0,8.0,25.0,9.0,15.0,15.0,76.0,1.0,3.0,5.0,11.0,72.0
b7653a82f4b07b1f,8f6a18831a120817,James Krause,0,2,0,47.0,111.0,55.0,124.0,2.0,14.0,35.0,96.0,9.0,12.0,3.0,3.0,44.0,107.0,3.0,4.0,0.0,0.0,341.0
b7653a82f4b07b1f,784285b7ae7dd85f,Shane Campbell,0,0,0,82.0,129.0,106.0,156.0,2.0,3.0,33.0,71.0,27.0,33.0,22.0,25.0,62.0,104.0,7.0,9.0,13.0,16.0,203.0
2f91307892d163ce,7dcf06c1967801c1,Adriano Martins,1,0,0,9.0,24.0,10.0,25.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,2.0,0.0,0.0,3.0
2f91307892d163ce,85d0fafb8b75d634,Juan Manuel Puig,0,0,0,13.0,51.0,13.0,51.0,0.0,0.0,4.0,37.0,1.0,1.0,8.0,13.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0
5c783d455daff573,7a15f3694c5cbc02,John Alessio,0,0,1,35.0,103.0,63.0,134.0,0.0,1.0,28.0,95.0,7.0,8.0,0.0,0.0,29.0,93.0,5.0,7.0,1.0,3.0,124.0
5c783d455daff573,75e0d3cc2262b732,Shane Roller,0,0,0,31.0,69.0,82.0,128.0,3.0,7.0,20.0,56.0,3.0,5.0,8.0,8.0,20.0,58.0,2.0,2.0,9.0,9.0,479.0
c1e039419a671b9e,edd02825c29028fe,Marco Polo Reyes,0,0,0,50.0,166.0,67.0,183.0,0.0,0.0,20.0,122.0,18.0,28.0,12.0,16.0,39.0,154.0,0.0,0.0,11.0,12.0,153.0
c1e039419a671b9e,459e4dc69ec669b2,Jason Novelli,0,0,0,29.0,126.0,51.0,151.0,1.0,3.0,16.0,107.0,3.0,8.0,10.0,11.0,27.0,123.0,0.0,0.0,2.0,3.0,65.0
7685701c382cd49a,92437c6775b3f7d1,John Moraga,0,0,0,33.0,120.0,42.0,131.0,1.0,5.0,26.0,107.0,3.0,8.0,4.0,5.0,30.0,116.0,1.0,2.0,2.0,2.0,163.0
7685701c382cd49a,de75d1c45a39e221,Sergio Pettis,0,0,0,48.0,159.0,50.0,161.0,2.0,2.0,45.0,152.0,2.0,6.0,1.0,1.0,47.0,155.0,1.0,4.0,0.0,0.0,84.0
f638f176dd1834c0,2f95a3c6d58b2aad,Iuri Alcantara,0,1,0,19.0,50.0,36.0,71.0,0.0,1.0,10.0,39.0,6.0,8.0,3.0,3.0,11.0,40.0,4.0,4.0,4.0,6.0,68.0
f638f176dd1834c0,ed209f6618c82e41,Hacran Dias,0,0,0,19.0,44.0,108.0,144.0,5.0,10.0,8.0,28.0,2.0,5.0,9.0,11.0,8.0,27.0,0.0,0.0,11.0,17.0,538.0
b71192c8fe23078c,b4537562f88ac582,Khalid Taha,0,0,2,32.0,57.0,59.0,91.0,0.0,0.0,24.0,44.0,3.0,6.0,5.0,7.0,21.0,41.0,7.0,11.0,4.0,5.0,35.0
b71192c8fe23078c,776a58a67665a171,Nad Narimani,0,0,0,45.0,69.0,67.0,97.0,6.0,11.0,37.0,56.0,5.0,10.0,3.0,3.0,14.0,32.0,5.0,7.0,26.0,30.0,607.0
559c0c3d752f327a,e13abac8089a801a,Justin Tafa,0,0,0,74.0,147.0,74.0,147.0,0.0,0.0,35.0,102.0,32.0,38.0,7.0,7.0,70.0,143.0,4.0,4.0,0.0,0.0,11.0
559c0c3d752f327a,2b68d9f125d07b42,Jared Vanderaa,0,0,0,121.0,248.0,141.0,269.0,0.0,0.0,64.0,181.0,34.0,43.0,23.0,24.0,104.0,226.0,17.0,22.0,0.0,0.0,24.0
5ab7629e07da22e6,1bcaac2d99b90fce,Sergio Moraes,0,1,0,16.0,45.0,27.0,58.0,4.0,11.0,13.0,36.0,3.0,8.0,0.0,1.0,14.0,40.0,1.0,4.0,1.0,1.0,260.0
5ab7629e07da22e6,44bc27bfa76dcd9e,Renee Forte,0,0,0,26.0,76.0,38.0,88.0,0.0,0.0,12.0,59.0,7.0,10.0,7.0,7.0,16.0,62.0,5.0,8.0,5.0,6.0,57.0
4d9d371b8db6fb91,6a1901c62ab3870f,Jessica Andrade,0,0,1,92.0,178.0,151.0,237.0,10.0,12.0,46.0,124.0,43.0,50.0,3.0,4.0,37.0,113.0,17.0,26.0,38.0,39.0,434.0
4d9d371b8db6fb91,31ef8b67e13495b3,Tecia Pennington,0,0,0,69.0,150.0,88.0,171.0,2.0,2.0,54.0,132.0,6.0,9.0,9.0,9.0,61.0,133.0,5.0,13.0,3.0,4.0,23.0
fd984e8a9e25c927,634e2fb70bde3fd5,Holly Holm,0,0,0,65.0,178.0,70.0,184.0,1.0,1.0,27.0,103.0,25.0,47.0,13.0,28.0,63.0,174.0,2.0,2.0,0.0,2.0,50.0
fd984e8a9e25c927,c7d297714d9ab1a4,Marion Reneau,0,0,0,26.0,75.0,32.0,82.0,0.0,0.0,5.0,35.0,15.0,28.0,6.0,12.0,24.0,73.0,2.0,2.0,0.0,0.0,0.0
69ca032aaef2e3d0,2c64c035485906aa,Nah-Shon Burrell,0,1,1,121.0,216.0,126.0,222.0,0.0,0.0,95.0,186.0,16.0,20.0,10.0,10.0,80.0,171.0,13.0,13.0,28.0,32.0,140.0
69ca032aaef2e3d0,0fb1e2694a39a02f,Yuri Villefort,0,1,1,48.0,112.0,49.0,114.0,3.0,6.0,24.0,82.0,8.0,12.0,16.0,18.0,43.0,100.0,2.0,9.0,3.0,3.0,173.0
63e4cd10ed47f1a8,dcbf01d605681ad1,Elizabeth Phillips,0,0,2,25.0,54.0,51.0,83.0,0.0,0.0,18.0,45.0,3.0,5.0,4.0,4.0,11.0,32.0,1.0,1.0,13.0,21.0,453.0
63e4cd10ed47f1a8,072a10e85f7d4bff,Milana Dudieva,0,0,0,11.0,36.0,48.0,80.0,2.0,5.0,6.0,28.0,5.0,8.0,0.0,0.0,6.0,30.0,5.0,6.0,0.0,0.0,156.0
1ceab8fa45996f51,7a5e8c94a86f9895,Chris Barnett,0,0,0,23.0,52.0,44.0,73.0,0.0,0.0,12.0,38.0,6.0,8.0,5.0,6.0,16.0,43.0,7.0,9.0,0.0,0.0,17.0
1ceab8fa45996f51,8eb046f83e82bf26,Martin Buday,1,0,0,56.0,83.0,131.0,172.0,0.0,0.0,30.0,56.0,25.0,26.0,1.0,1.0,23.0,44.0,29.0,32.0,4.0,7.0,464.0
3e9ddcd30fdc5d85,34e552520a934063,Brad Scott,1,0,0,58.0,155.0,63.0,160.0,0.0,0.0,32.0,104.0,16.0,39.0,10.0,12.0,55.0,152.0,2.0,2.0,1.0,1.0,1.0
3e9ddcd30fdc5d85,198994b47f395af0,Carlo Pedersoli Jr.,0,0,0,67.0,179.0,68.0,181.0,3.0,4.0,39.0,137.0,22.0,35.0,6.0,7.0,65.0,176.0,0.0,0.0,2.0,3.0,86.0
762de3b0b32ba937,3236bf606fe9fa5b,Travis Browne,0,0,0,51.0,114.0,61.0,124.0,2.0,3.0,31.0,77.0,18.0,33.0,2.0,4.0,23.0,72.0,3.0,3.0,25.0,39.0,167.0
762de3b0b32ba937,ba280572acfba13f,Matt Mitrione,1,0,0,27.0,61.0,28.0,62.0,0.0,1.0,14.0,48.0,3.0,3.0,10.0,10.0,25.0,56.0,2.0,5.0,0.0,0.0,0.0
ce151e053721fe69,3a46b268013afede,Kevin Holland,0,0,0,3.0,7.0,24.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,64.0
ce151e053721fe69,d6c0cdd7e467c440,Kyle Daukaus,0,3,0,9.0,13.0,19.0,25.0,1.0,5.0,5.0,9.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,5.0,130.0
bdeca00572419011,fc6e681bf6658faf,Ashlee Evans-Smith,0,0,0,66.0,225.0,71.0,230.0,2.0,10.0,38.0,178.0,20.0,36.0,8.0,11.0,56.0,214.0,8.0,9.0,2.0,2.0,35.0
bdeca00572419011,05fa626cb33d15b8,Andrea Lee,0,0,0,111.0,209.0,118.0,216.0,0.0,2.0,47.0,132.0,34.0,46.0,30.0,31.0,98.0,190.0,11.0,17.0,2.0,2.0,86.0
543dca66a449d9d5,361d49960a196976,Daniel Pineda,0,3,0,24.0,44.0,40.0,60.0,1.0,5.0,7.0,25.0,8.0,10.0,9.0,9.0,14.0,31.0,1.0,3.0,9.0,10.0,70.0
543dca66a449d9d5,1dafccb62a0f98ec,Robert Whiteford,0,0,0,26.0,50.0,54.0,84.0,5.0,14.0,14.0,34.0,9.0,12.0,3.0,4.0,17.0,34.0,6.0,11.0,3.0,5.0,463.0
4f36bc6fe119c4ac,33011768c3c4dc9a,Terry Etim,0,1,0,17.0,57.0,17.0,57.0,0.0,0.0,5.0,43.0,0.0,0.0,12.0,14.0,15.0,55.0,2.0,2.0,0.0,0.0,38.0
4f36bc6fe119c4ac,9f1641c08cf8fbe2,Shannon Gugerty,0,0,0,11.0,41.0,17.0,48.0,1.0,2.0,4.0,30.0,1.0,2.0,6.0,9.0,10.0,40.0,0.0,0.0,1.0,1.0,51.0
0695d1f42b1550a2,270b89c00ef0c55c,Gabriel Gonzaga,0,1,0,2.0,7.0,4.0,9.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,79.0
0695d1f42b1550a2,acd9513399a8b09b,Ednaldo Oliveira,0,0,0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
d325a1483d78ae75,b1b0729d27936f2f,Belal Muhammad,0,0,0,80.0,209.0,80.0,209.0,0.0,0.0,64.0,183.0,11.0,19.0,5.0,7.0,79.0,206.0,1.0,3.0,0.0,0.0,0.0
d325a1483d78ae75,45f7cb591c3ab00b,Sean Brady,0,0,0,58.0,118.0,58.0,118.0,0.0,5.0,40.0,98.0,4.0,6.0,14.0,14.0,57.0,117.0,1.0,1.0,0.0,0.0,0.0
d93b589bcec80ffe,31ef8b67e13495b3,Tecia Pennington,0,0,0,41.0,108.0,58.0,126.0,0.0,7.0,17.0,70.0,17.0,26.0,7.0,12.0,29.0,89.0,12.0,19.0,0.0,0.0,88.0
d93b589bcec80ffe,cd2c4d30c6e13b47,Marina Rodriguez,0,1,0,84.0,167.0,98.0,186.0,1.0,4.0,31.0,91.0,36.0,51.0,17.0,25.0,44.0,123.0,39.0,43.0,1.0,1.0,143.0
b0f4c7788782e26e,8a1f3b5c526cd6e6,Daniel Rodriguez,0,0,0,7.0,25.0,7.0,25.0,0.0,0.0,2.0,17.0,2.0,5.0,3.0,3.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0
b0f4c7788782e26e,442c9011034ae1fd,Ian Machado Garry,1,0,0,23.0,46.0,23.0,46.0,0.0,0.0,19.0,42.0,4.0,4.0,0.0,0.0,12.0,28.0,0.0,0.0,11.0,18.0,10.0
828de4f5585c908c,296a120cb880477b,Kiru Sahota,0,0,0,2.0,23.0,5.0,26.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0
828de4f5585c908c,3be16d817b36098b,DongHun Choi,1,0,0,12.0,19.0,12.0,19.0,0.0,0.0,6.0,12.0,2.0,3.0,4.0,4.0,12.0,17.0,0.0,1.0,0.0,1.0,1.0
ab847a4cf397d7d5,d2bc285ead803db0,Louis Smolka,0,1,0,10.0,43.0,20.0,53.0,0.0,1.0,9.0,36.0,1.0,7.0,0.0,0.0,8.0,40.0,2.0,3.0,0.0,0.0,45.0
ab847a4cf397d7d5,a4de54ea806fb525,Ray Borg,0,1,0,21.0,38.0,33.0,53.0,4.0,8.0,14.0,29.0,6.0,8.0,1.0,1.0,5.0,18.0,4.0,5.0,12.0,15.0,655.0
e36b8b88646f72f8,215a70f073a7b726,Jordan Espinosa,0,0,0,126.0,185.0,188.0,254.0,2.0,3.0,93.0,149.0,16.0,17.0,17.0,19.0,69.0,117.0,39.0,46.0,18.0,22.0,142.0
e36b8b88646f72f8,f57dd0bfa8c17813,Mark De La Rosa,0,0,0,37.0,118.0,43.0,127.0,0.0,3.0,14.0,80.0,12.0,19.0,11.0,19.0,32.0,102.0,5.0,16.0,0.0,0.0,229.0
096e00355c8c84ac,b7c5eb7cdbac6a63,Danny Barlow,0,0,0,93.0,171.0,106.0,186.0,0.0,0.0,56.0,129.0,12.0,15.0,25.0,27.0,92.0,170.0,0.0,0.0,1.0,1.0,0.0
096e00355c8c84ac,312f7d7b2b2f7de4,Djorden Santos,0,0,0,99.0,216.0,109.0,232.0,0.0,1.0,74.0,182.0,11.0,18.0,14.0,16.0,95.0,211.0,1.0,1.0,3.0,4.0,115.0
92c49cb075f612d7,0d980975001ae3d8,Shamil Gamzatov,0,0,0,35.0,67.0,35.0,67.0,0.0,2.0,16.0,45.0,13.0,16.0,6.0,6.0,34.0,65.0,1.0,2.0,0.0,0.0,0.0
92c49cb075f612d7,0d65c432720accb9,Michal Oleksiejczuk,1,0,0,32.0,55.0,32.0,55.0,0.0,0.0,27.0,48.0,5.0,7.0,0.0,0.0,29.0,48.0,0.0,0.0,3.0,7.0,3.0
58584ccd0f63e3f3,fc9a9559a05f2704,Eddie Wineland,0,0,0,4.0,7.0,4.0,7.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
58584ccd0f63e3f3,b50a426a33da0012,Sean O'Malley,1,0,0,13.0,20.0,13.0,20.0,0.0,0.0,5.0,10.0,5.0,7.0,3.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0
477af74ea3cbba8b,45f7cb591c3ab00b,Sean Brady,0,0,0,8.0,22.0,8.0,22.0,0.0,1.0,5.0,15.0,0.0,0.0,3.0,7.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0
477af74ea3cbba8b,c32aeb1a59e6272d,Michael Morales,1,0,0,24.0,52.0,24.0,52.0,0.0,0.0,24.0,50.0,0.0,1.0,0.0,1.0,21.0,47.0,0.0,1.0,3.0,4.0,2.0
c0982b3919cc74f0,cad24459b28592ca,Eryk Anders,1,0,0,11.0,15.0,13.0,17.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,3.0,4.0,4.0,11.0
c0982b3919cc74f0,acb36c908d415c4a,Vinicius Moreira,0,0,0,2.0,3.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,41.0
cf18911df2052826,df1eb4354d18a906,Scott Holtzman,1,0,2,104.0,190.0,109.0,198.0,2.0,4.0,70.0,136.0,8.0,22.0,26.0,32.0,64.0,127.0,4.0,6.0,36.0,57.0,405.0
cf18911df2052826,443f60bec7c3c3d5,Michael McBride,0,2,1,83.0,172.0,140.0,236.0,3.0,6.0,50.0,127.0,19.0,29.0,14.0,16.0,73.0,149.0,3.0,8.0,7.0,15.0,56.0
979538ff8ae1ccd5,f1fac969a1d70b08,Leon Edwards,1,0,0,36.0,71.0,73.0,110.0,0.0,4.0,28.0,60.0,6.0,9.0,2.0,2.0,23.0,54.0,3.0,5.0,10.0,12.0,424.0
979538ff8ae1ccd5,9310418684bc896f,Pawel Pawlak,0,0,0,24.0,78.0,65.0,120.0,0.0,4.0,10.0,58.0,12.0,18.0,2.0,2.0,20.0,69.0,4.0,8.0,0.0,1.0,21.0
4896b36f1333d25c,a0f0004aadf10b71,Alexandre Pantoja,0,1,0,95.0,156.0,126.0,195.0,8.0,14.0,49.0,101.0,22.0,30.0,24.0,25.0,74.0,130.0,5.0,6.0,16.0,20.0,951.0
4896b36f1333d25c,6e15f63b6c2e2c15,Brandon Royval,0,0,2,111.0,204.0,281.0,390.0,0.0,1.0,102.0,193.0,7.0,9.0,2.0,2.0,91.0,177.0,5.0,6.0,15.0,21.0,47.0
be79dafe6c0b7671,5f87a5c00b3d17ed,Dennis Siver,0,0,0,31.0,111.0,128.0,213.0,1.0,1.0,14.0,85.0,5.0,10.0,12.0,16.0,28.0,96.0,3.0,14.0,0.0,1.0,89.0
be79dafe6c0b7671,eb29176b03dfa888,Matt Wiman,0,2,0,26.0,73.0,34.0,86.0,5.0,16.0,18.0,58.0,1.0,2.0,7.0,13.0,13.0,45.0,1.0,2.0,12.0,26.0,453.0
2f9a8807807b80d6,c945adc22c2bfe8f,Brad Pickett,0,0,0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0
2f9a8807807b80d6,2f95a3c6d58b2aad,Iuri Alcantara,1,2,0,26.0,39.0,26.0,39.0,0.0,0.0,22.0,33.0,4.0,6.0,0.0,0.0,10.0,21.0,1.0,1.0,15.0,17.0,29.0
3cf4582b48302bb6,7be74a12d7352df2,Sara McMann,0,0,0,9.0,49.0,76.0,120.0,2.0,5.0,5.0,42.0,2.0,5.0,2.0,2.0,6.0,45.0,3.0,4.0,0.0,0.0,310.0
3cf4582b48302bb6,c7d297714d9ab1a4,Marion Reneau,0,1,0,23.0,39.0,37.0,55.0,0.0,0.0,23.0,38.0,0.0,1.0,0.0,0.0,11.0,24.0,1.0,2.0,11.0,13.0,7.0
7f35ce1469dab556,82e7929bf6c2b689,Diego Sanchez,0,0,0,24.0,90.0,25.0,92.0,1.0,8.0,22.0,87.0,0.0,1.0,2.0,2.0,24.0,90.0,0.0,0.0,0.0,0.0,125.0
7f35ce1469dab556,28f3c2258a1d8874,John Hathaway,1,0,0,84.0,174.0,115.0,215.0,0.0,2.0,63.0,147.0,9.0,14.0,12.0,13.0,57.0,132.0,6.0,9.0,21.0,33.0,233.0
b98bc1ecb94ef4a5,3d074044a33825e7,Ramiz Brahimaj,0,2,0,21.0,35.0,46.0,61.0,0.0,1.0,18.0,29.0,0.0,2.0,3.0,4.0,9.0,23.0,8.0,8.0,4.0,4.0,37.0
b98bc1ecb94ef4a5,32c3ee378671a5d9,Austin Vanderford,0,0,0,5.0,16.0,13.0,24.0,3.0,6.0,4.0,14.0,0.0,1.0,1.0,1.0,4.0,15.0,0.0,0.0,1.0,1.0,203.0
12e12307414dafc6,fa6796c55d6c5440,Curtis Blaydes,0,0,0,1.0,8.0,1.0,8.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
12e12307414dafc6,8d03ce87ca14e778,Francis Ngannou,1,0,0,13.0,17.0,13.0,17.0,0.0,0.0,11.0,15.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,5.0,5.0,6.0,8.0
64d4c58a37e1d29b,d4f364dd076bb0e2,Cung Le,0,0,0,55.0,113.0,58.0,116.0,2.0,2.0,27.0,77.0,22.0,27.0,6.0,9.0,46.0,102.0,9.0,10.0,0.0,1.0,73.0
64d4c58a37e1d29b,9fa3bd637edd9aa2,Patrick Cote,0,0,0,51.0,133.0,79.0,162.0,0.0,2.0,19.0,85.0,17.0,24.0,15.0,24.0,43.0,119.0,8.0,14.0,0.0,0.0,71.0
b6bd31215bd7ec1f,63def5a5662a6917,Junior Dos Santos,1,0,0,26.0,65.0,37.0,77.0,0.0,0.0,20.0,55.0,4.0,7.0,2.0,3.0,15.0,37.0,0.0,1.0,11.0,27.0,47.0
b6bd31215bd7ec1f,c62fbc117d57b943,Tai Tuivasa,0,0,0,16.0,42.0,16.0,46.0,0.0,0.0,9.0,33.0,4.0,4.0,3.0,5.0,10.0,32.0,6.0,10.0,0.0,0.0,76.0
9a3908ab337c5f3f,c849740a3ff51931,TJ Dillashaw,0,0,0,2.0,21.0,2.0,21.0,0.0,0.0,0.0,13.0,1.0,4.0,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0
9a3908ab337c5f3f,99506df1af6c8b3b,John Dodson,1,0,0,7.0,24.0,8.0,25.0,0.0,0.0,6.0,21.0,0.0,1.0,1.0,2.0,5.0,22.0,0.0,0.0,2.0,2.0,3.0
acc7392d48cc09a0,5ec591b78349ba7e,Christian Rodriguez,0,0,0,48.0,76.0,97.0,135.0,0.0,0.0,43.0,71.0,4.0,4.0,1.0,1.0,21.0,40.0,10.0,10.0,17.0,26.0,199.0
acc7392d48cc09a0,a57cb948c4c70a47,Isaac Dulgarian,0,2,0,22.0,44.0,56.0,89.0,7.0,16.0,17.0,39.0,2.0,2.0,3.0,3.0,14.0,34.0,1.0,1.0,7.0,9.0,562.0
f63a647b74359194,84ac950d4c1722dd,Duane Ludwig,0,0,0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0
f63a647b74359194,92a9aa9c93192871,Darren Elkins,0,0,0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
443791a8c6790cf0,ba043b03eb799063,Phil Harris,0,0,0,3.0,4.0,4.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,41.0
