fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio,win
Valter Walker,f5779a2303ed76ec,2025-10-24,Heavyweight,0.75,4,3,1.5775626423690206,0.5208428246013667,0.3366742596810934,30.999999999999996,0.0,1.035876993166287,0.2183371298405467,0.3233485193621868,0.15000000000000002,0.6742424242424243,0.20265151515151514,0.12310606060606061,0.4564393939393939,0.045454545454545456,0.4981060606060606,True
Montel Jackson,cc1a8b4b38b92c6d,2020-01-24,Bantamweight,0.6666666666666666,3,2,6.225287356321839,0.30574712643678165,0.26264367816091955,24.066666666666666,0.0,3.6379310344827585,1.6074712643678162,0.9798850574712644,0.06666666666666667,0.6137896825396826,0.21760912698412696,0.1686011904761905,0.612202380952381,0.2583829365079365,0.12941468253968255,True
Felipe Colares,dbac0a413af64bbe,2020-01-24,Bantamweight,0.5,2,1,3.8380352644836275,1.4045340050377835,0.45113350125944585,55.400000000000006,0.0,1.8801007556675065,1.3289672544080604,0.6289672544080604,0.0,0.48136645962732916,0.34265010351966874,0.17598343685300208,0.5879917184265011,0.27329192546583847,0.13871635610766045,False
Elias Garcia,ac5a7400da3a9a41,2018-11-30,Flyweight,0.0,1,-1,3.8,0.0,0.0,0.0,0.0,3.4,0.4,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.3157894736842105,0.15789473684210525,0.5263157894736842,False
Cody Brundage,f14f644d41ade29f,2022-07-08,Middleweight,0.5,2,1,3.1999999999999997,0.5,0.1,15.0,0.0,1.6,0.5,1.1,0.2,0.6071428571428572,0.19642857142857142,0.19642857142857142,0.6428571428571428,0.17857142857142858,0.17857142857142858,True
Tresean Gore,147e70aa6cc48cfc,2022-07-08,Middleweight,0.0,1,-1,11.4,0.6,0.4,15.2,0.0,8.4,2.2,0.8,0.2,0.7368421052631579,0.19298245614035087,0.07017543859649122,0.543859649122807,0.2631578947368421,0.19298245614035087,False
Belal Muhammad,b1b0729d27936f2f,2019-01-18,Welterweight,0.7142857142857143,7,4,11.34628740824393,0.9702004517221908,0.38865989083380387,32.34285714285714,0.0,9.962902315076226,0.41200828157349895,0.9713768115942029,0.028571428571428574,0.8675394357486912,0.05054627911770769,0.08191428513360102,0.6962467445364829,0.09811437165561913,0.2056388838078979,False
Geoff Neal,b997be68943010fc,2019-01-18,Welterweight,1.0,2,2,7.300000000000001,0.0,0.0,7.5,0.2,6.0,0.6,0.7,0.1,0.8898305084745763,0.05084745762711865,0.059322033898305086,0.8674334140435835,0.061138014527845036,0.07142857142857142,True
Malcolm Wellmaker,2e45d08b3f2f02c8,2025-06-13,Bantamweight,1.0,1,1,1.2,0.0,0.0,0.2,0.2,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
Kris Moutinho,9c27f3217891f3f0,2025-06-13,Bantamweight,0.0,2,-2,8.1,0.0,0.0,0.9,0.0,8.0,0.1,0.0,0.0,0.9928571428571429,0.007142857142857143,0.0,0.6422077922077922,0.09545454545454546,0.2623376623376623,False
Daniel Cormier,d967f0128c323de6,2017-04-07,Light Heavyweight,0.875,8,3,9.482238785189395,0.643499680204698,0.23441228884858423,43.72500000000001,0.025,5.054720986162388,3.025011906179307,1.4025058928477008,0.06279573341887883,0.3948352242480391,0.26538133560120447,0.33978344015075646,0.7365563792565863,0.17405080982397197,0.08939281091944168,True
Anthony Johnson,365fee2da473b177,2017-04-07,Light Heavyweight,0.7222222222222222,18,3,3.5769467525882845,0.27107568394579845,0.1474172661697336,19.200000000000003,0.13403664224824904,2.0437448502588653,0.568343744814333,0.964858157515086,0.0420479302832244,0.5643140361107113,0.13656726810179495,0.2991186957874937,0.7674994131015018,0.10319663570302956,0.12930395119546867,False
Anthony Pettis,cbb682f5fcc44bfc,2016-08-26,Lightweight,0.5555555555555556,9,-3,5.627053140096618,0.23381642512077294,0.0966183574879227,8.91111111111111,0.044444444444444446,5.146537842190017,0.3249597423510467,0.15555555555555556,0.06666666666666668,0.8752792475014697,0.05946502057613169,0.06525573192239859,0.6798868312757201,0.17516901822457379,0.14494415049970608,True
Charles Oliveira,07225ba28ae309b6,2016-08-26,Featherweight,0.6,15,1,4.435841073271414,0.5736438282406783,0.20404316417642573,16.16,0.02666666666666667,2.3370983084309236,1.1769179342217435,0.9218248306187463,0.25889083322116035,0.5877224224091601,0.18041916778570805,0.2318584098051319,0.49965362356443965,0.276517615990709,0.22382876044485128,False
Jake Matthews,a845f0735bc67405,2025-07-11,Welterweight,0.6666666666666666,21,2,7.522579826819765,0.4346467230082242,0.17910363905612128,26.40952380952381,0.04371953505811774,5.524762085922349,0.5358990363342526,1.4619187045631632,0.08074732285258601,0.7393248055861478,0.08860247488795105,0.17207271952590122,0.7313673819664717,0.16709244095300102,0.10154017708052722,True
Chidi Njokuani,c68c68efaa5ca6ef,2025-07-11,Welterweight,0.625,8,3,7.61636690647482,0.1,0.0,13.149999999999999,0.07500000000000001,4.577697841726619,2.380395683453237,0.6582733812949639,0.025,0.5688493973386683,0.3048660176810945,0.12628458498023715,0.3901447840406096,0.4213857610561602,0.1884694549032302,False
Rafael Estevam,83455a9d17f57dae,2025-02-14,Flyweight,1.0,1,1,1.9182948490230907,2.3445825932504443,0.3197158081705151,60.0,0.0,1.1722912966252221,0.3197158081705151,0.4262877442273535,0.10657193605683837,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,True
Jesus Aguilar,c051c2e12d692b8a,2025-02-14,Flyweight,0.75,4,3,1.2999999999999998,0.2,0.05,16.55,0.05,0.9,0.2,0.2,0.15000000000000002,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.506578947368421,0.17763157894736842,0.3157894736842105,False
Aljamain Sterling,cb696ebfb6598724,2016-05-28,Bantamweight,1.0,4,4,5.469979778877478,0.8694648601164879,0.41056932527158596,55.4,0.0,1.5685014881685324,1.8177074194091385,2.0837708712998078,0.17790374182779245,0.3103633415147265,0.34356372720897616,0.34607293127629735,0.4969319775596073,0.315874824684432,0.18719319775596074,False
Bryan Caraway,5ef0088c1b19beeb,2016-05-28,Bantamweight,0.7142857142857143,7,1,5.896374881792881,1.4684254260054435,0.39782404895126905,39.28571428571429,0.0,5.049796951472309,0.6900681496990888,0.15650978062148505,0.15991327368015051,0.7982406466575416,0.1494038712599793,0.05235548208247904,0.7472952630529063,0.1540816568557314,0.09862308009136234,True
Brad Scott,34e552520a934063,2016-02-26,Middleweight,0.5,4,1,7.5588235294117645,0.5960784313725491,0.09901960784313726,39.25,0.0,5.083333333333333,1.9833333333333334,0.49215686274509807,0.14901960784313728,0.6248521803399852,0.31843786295005805,0.05670995670995671,0.605830957660226,0.24412944778798437,0.15003959455178967,False
Krzysztof Jotko,4e06913c91da5200,2016-02-26,Middleweight,0.75,4,2,7.200000000000001,0.55,0.2,39.949999999999996,0.0,2.7,3.5,1.0,0.0,0.47979945890162606,0.40142386969012356,0.11877667140825035,0.5435598136836527,0.3021755501631663,0.15426463615318103,True
Dustin Poirier,029eaff01e6bb8f0,2016-06-03,Lightweight,0.7857142857142857,14,3,7.538761649194771,0.5532540803524225,0.19236583224084308,30.114285714285717,0.1047196705733291,4.969199755485669,1.7762170763299137,0.7933448173791894,0.1190053848590434,0.6350057752115127,0.23760758918684158,0.12738663560164573,0.7147597387962499,0.08163793033758261,0.20360233086616744,True
King Green,887961364be5ceb3,2016-06-03,Lightweight,0.8,5,-1,10.52,0.43999999999999995,0.16,19.16,0.04,8.440000000000001,0.8799999999999999,1.2,0.04,0.8227934714375393,0.06850282485875706,0.1087037037037037,0.5149428750784683,0.25981795354676707,0.22523917137476462,False
Omari Akhmedov,16690d100f995f8f,2021-07-09,Middleweight,0.6428571428571429,14,1,6.796542865851004,0.8149997822963383,0.3946531980667915,30.0,0.028571428571428574,4.804306178429921,0.8966386554621849,1.0955980319588974,0.042857142857142864,0.6933404598410765,0.12411613829681055,0.18254340186211301,0.6628980066740388,0.1780012039780947,0.15910078934786645,False
Brad Tavares,0c6d9ea8306c029e,2021-07-09,Middleweight,0.6842105263157895,19,1,7.751658867448341,0.5755192176244809,0.14646406225353595,22.063157894736843,0.03157894736842106,6.2645880435354115,1.1745973324920693,0.31247349142085984,0.0,0.7533496425304339,0.17808075776352125,0.0685695997060448,0.51979585095578,0.18725563861325376,0.2929485104309663,True
Michelle Waterson-Gomez,eb04b9d31e938edb,2024-06-28,Women's Strawweight,0.42857142857142855,14,-4,10.687671232876712,0.8755381604696674,0.24951076320939342,32.900000000000006,0.0,7.567123287671232,2.027592954990215,1.0929549902152644,0.1142857142857143,0.700868398389661,0.20038840130898047,0.09874320030135851,0.4372292391707536,0.2861051778478742,0.2766655829813721,False
Gillian Robertson,38c7f72747f4f712,2024-06-28,Women's Strawweight,0.625,16,1,4.298448173922706,0.6544376248991234,0.2674468818649385,38.375,0.0,2.653130500896773,0.18063909774436093,1.4646785752815723,0.11317612209910988,0.5737178076804758,0.030145605186723608,0.39613658713280064,0.710604756449874,0.12938892046126052,0.16000632308886548,True
Petr Yan,d661ce4da776fc20,2018-09-14,Bantamweight,1.0,1,1,5.0,0.0,0.0,0.8,0.4,3.8,0.2,1.0,0.0,0.76,0.04,0.2,0.72,0.28,0.0,True
Andre Fili,8fd808923cffff82,2022-09-16,Featherweight,0.5555555555555556,18,-1,8.069167377095766,0.6904234157431088,0.3426257459505541,18.322222222222223,0.044444444444444446,6.978260869565217,0.4134129013924411,0.6774936061381075,0.01963626030122194,0.8013743967958212,0.10249839338587852,0.0961272098183003,0.6742034224618944,0.2125228014495696,0.11327377608853612,True
Bill Algeo,9abc648e76c4493a,2022-09-16,Featherweight,0.6,5,2,12.77504570755292,0.31628001462641697,0.19628001462641692,39.04,0.0,8.705142810709788,2.1091163206435626,1.960786576199569,0.0,0.5891529576178114,0.15839420489903105,0.2524528374831575,0.6450619788855112,0.24341169530186155,0.11152632581262716,False
Khalil Rountree Jr.,749f572d1d3161fb,2017-07-15,Light Heavyweight,0.3333333333333333,3,1,1.3333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.0,0.4523809523809524,0.18253968253968253,0.36507936507936506,0.753968253968254,0.24603174603174602,0.0,True
Paul Craig,eabf206b162b3b83,2017-07-15,Light Heavyweight,0.5,2,-1,4.3,0.5,0.1,13.4,0.0,1.7999999999999998,2.0,0.5,0.3,0.3924731182795699,0.5268817204301075,0.08064516129032258,0.42204301075268813,0.43682795698924737,0.1411290322580645,False
Terrion Ware,ba5e253af86db1a8,2017-11-30,Featherweight,0.0,1,-1,12.0,0.2,0.0,3.2,0.0,10.6,1.0,0.4,0.0,0.8833333333333333,0.08333333333333333,0.03333333333333333,0.6833333333333333,0.2,0.11666666666666667,False
Mansur Abdul-Malik,841695e02c99a521,2025-06-13,Middleweight,1.0,2,2,5.8,0.3,0.1,12.2,0.1,1.1,1.4,3.3000000000000003,0.0,0.1896551724137931,0.24137931034482757,0.5689655172413792,0.9482758620689655,0.05172413793103448,0.0,True
Cody Brundage,f14f644d41ade29f,2025-06-13,Middleweight,0.45454545454545453,11,1,2.3636363636363638,0.3272727272727273,0.16363636363636364,12.418181818181818,0.05454545454545456,1.5090909090909088,0.23636363636363636,0.6181818181818183,0.07272727272727274,0.6119506755870392,0.09756001574183391,0.19958021776203597,0.6257444575626394,0.14766496130132495,0.13568149022694478,False
Lerone Murphy,396fe87b84ac2e1c,2025-08-15,Featherweight,0.8888888888888888,9,8,12.812063109638775,0.4870609422032401,0.2605960219572627,24.355555555555554,0.03677826297913635,10.255788725988998,1.401910385286383,1.154363998363396,0.0735565259582727,0.6388417752892876,0.11297363865707223,0.24818458605364016,0.6494701158246812,0.21762915920925763,0.13290072496606123,True
Mariya Agapova,a08ddd04eaffd81d,2022-09-16,Women's Flyweight,0.5,4,-1,8.0,0.1,0.1,13.0,0.1,6.2,1.2999999999999998,0.5,0.1,0.5845531229986181,0.3018105133650184,0.11363636363636363,0.615366505713419,0.34106656807226887,0.0435669262143122,False
Gillian Robertson,38c7f72747f4f712,2022-09-16,Women's Flyweight,0.5833333333333334,12,-1,3.744297660823021,0.6227632712989611,0.23649711087392078,35.95,0.0,2.012543360153594,0.2075187969924812,1.5242355036769462,0.1075187969924812,0.5439059122062507,0.03800115779282445,0.41809293000092485,0.7769154483111503,0.12216430960286828,0.10092024208598128,True
Brandon Moreno,792be9a24df82ed6,2022-07-29,Flyweight,0.6666666666666666,12,-1,10.173357156761869,0.7153067845787332,0.339146898782873,34.11666666666667,0.04632034632034632,8.773951815493572,0.5533473307563244,0.8460580105119719,0.13333333333333333,0.7528217729172048,0.07414679855752031,0.173031428525275,0.7305818053992854,0.15653780191092456,0.11288039268978985,True
Kai Kara-France,853eb0dd5c0e2149,2022-07-29,Flyweight,0.7777777777777778,9,3,10.29121989121989,0.3111111111111111,0.06666666666666668,10.11111111111111,0.12276612276612278,9.073504273504273,0.3111111111111111,0.9066045066045066,0.0,0.8575429656643495,0.04016068823371055,0.10229634610193988,0.6521125726676349,0.1303165484896981,0.217570878842667,False
Kaue Fernandes,ec13c393d029297d,2025-09-05,Lightweight,0.6666666666666666,3,2,9.266666666666667,0.20000000000000004,0.20000000000000004,13.266666666666666,0.20000000000000004,7.466666666666666,0.4666666666666666,1.3333333333333333,0.0,0.8272124628756439,0.050082553659878924,0.12270498346447715,0.4449220822363365,0.23750663156276805,0.3175712862008955,True
Piera Rodriguez,e375cb5caf4717b6,2025-08-01,Women's Strawweight,0.6,5,1,8.009240599655936,0.9056623248955518,0.5488621282870484,40.12,0.04,4.774283607766035,2.3549250430081097,0.8800319488817892,0.0,0.6259196787148595,0.23562918340026773,0.13845113788487282,0.662219544846051,0.26431593038821954,0.07346452476572958,True
Ketlen Souza,8bd4200561c77a62,2025-08-01,Women's Strawweight,0.5,4,-1,8.55,0.2,0.05,10.450000000000001,0.05,7.3999999999999995,1.0,0.15000000000000002,0.05,0.6302083333333333,0.10163690476190476,0.018154761904761903,0.4080357142857143,0.22678571428571426,0.11517857142857142,False
Cortavious Romious,8173f134396cb971,2025-04-04,Bantamweight,0.0,1,-1,2.734584450402145,0.9651474530831099,0.6434316353887399,60.0,0.0,2.25201072386059,0.0,0.48257372654155495,0.0,0.8235294117647058,0.0,0.17647058823529413,0.7058823529411765,0.17647058823529413,0.11764705882352941,False
ChangHo Lee,117a06469813e4ef,2025-04-04,Bantamweight,1.0,1,1,16.8,1.8,0.4,21.6,0.0,3.6,13.2,0.0,0.0,0.21428571428571427,0.7857142857142857,0.0,0.3333333333333333,0.6428571428571429,0.023809523809523808,True
Magomed Ankalaev,d802174b0c0c1f4e,2020-10-23,Light Heavyweight,0.8,5,4,5.172144903313933,0.21123270699979352,0.0704109023332645,36.08,0.11041090233326452,2.6825704593209405,0.6688225260781594,1.8207519179148335,0.0,0.6256753980482793,0.11863379558294813,0.25569080636877245,0.7126399589111453,0.20061890087313813,0.08674114021571648,True
Ion Cutelaba,cd13728ae1151f46,2020-10-23,Light Heavyweight,0.5,8,-1,7.675000000000001,0.35,0.25,11.274999999999999,0.025,4.2,2.3249999999999997,1.1500000000000001,0.0,0.5146685308904411,0.23376427691736681,0.2515671921921922,0.7260239523231096,0.17108913688969868,0.10288691078719168,False
Pat Sabatini,b8bbdeff718dbb7d,2021-11-19,Featherweight,1.0,2,2,1.4043478260869566,0.3508361204013378,0.05016722408026756,30.0,0.05016722408026756,0.6518394648829431,0.20066889632107024,0.5518394648829431,0.2501672240802676,0.7115384615384616,0.07692307692307693,0.21153846153846154,0.8461538461538461,0.1346153846153846,0.019230769230769232,True
Tucker Lutz,7832f2f62f04178f,2021-11-19,Featherweight,1.0,1,1,19.8,0.8,0.6,37.0,0.0,18.2,1.0,0.6,0.0,0.9191919191919192,0.050505050505050504,0.030303030303030304,0.5959595959595959,0.21212121212121213,0.1919191919191919,False
Matthew Semelsberger,4aa58269d0664b5b,2021-09-24,Welterweight,0.6666666666666666,3,-1,12.333333333333334,0.13333333333333333,0.13333333333333333,11.333333333333334,0.13333333333333333,11.399999999999999,0.6,0.3333333333333333,0.06666666666666667,0.8473987758945386,0.030190677966101698,0.1224105461393597,0.6641360640301318,0.09207274011299434,0.2437911958568738,True
Elizeu Zaleski dos Santos,8adcbd525fab8d9b,2024-11-08,Welterweight,0.6666666666666666,15,-2,10.898978978978981,0.5640840840840841,0.11471471471471473,18.64,0.02666666666666667,7.914954954954955,2.1853453453453455,0.7986786786786787,0.07867867867867867,0.7124477135585822,0.16319964971324133,0.12435263672817659,0.5653048970635248,0.2171114772165617,0.21758362571991358,True
Nicolas Dalby,9d19d9e4aa2662e8,2020-07-24,Welterweight,0.6,5,1,8.970699088145896,0.7858966565349544,0.3564741641337386,32.519999999999996,0.0,5.008267477203647,2.5212158054711247,1.4412158054711248,0.0,0.5698470211721278,0.2673489388301596,0.1628040399977126,0.5545324759577939,0.20320066491957664,0.24226685912262952,True
Jesse Ronson,5580771f383e141f,2020-07-24,Lightweight,0.0,3,-3,9.266666666666666,0.3333333333333333,0.13333333333333333,8.266666666666667,0.0,7.866666666666667,0.8666666666666667,0.5333333333333333,0.06666666666666667,0.8386502813637868,0.09117428003972194,0.07017543859649122,0.45115441906653425,0.2634268454154253,0.28541873551804037,False
Karl Roberson,37d5b176d438d2a5,2019-07-12,Light Heavyweight,0.5,4,-1,3.916666666666667,0.1970588235294118,0.14803921568627454,20.750000000000004,0.05,1.5264705882352942,1.0950980392156864,1.2950980392156863,0.1,0.3229166666666667,0.3566176470588235,0.32046568627450983,0.7696078431372549,0.13848039215686275,0.09191176470588236,True
Casey O'Neill,04835018f90b118c,2023-12-15,Women's Flyweight,0.8,5,-1,20.290321685001423,0.6347962568829312,0.24890572794938254,36.08,0.0,16.586348024114017,0.8934917634576142,2.810481897429792,0.09708126819290377,0.6253422337669734,0.05229833491987296,0.32235943131315364,0.7929908822734684,0.14666871588765687,0.060340401838874715,False
Ariane da Silva,6551c64fbcd1a467,2023-12-15,Women's Flyweight,0.5,10,2,8.512941176470587,0.15999999999999998,0.08,18.520000000000003,0.05138519924098672,6.844933586337762,1.3,0.36800759013282736,0.03138519924098672,0.8496685735648957,0.09432800806201022,0.05600341837309414,0.5107910911930849,0.37612229121637963,0.11308661759053551,True
Elves Brener,48a9a128784d53d1,2024-05-03,Catch Weight,1.0,3,3,10.0,0.6666666666666666,0.13333333333333333,11.4,0.13333333333333333,8.999999999999998,0.6,0.39999999999999997,0.0,0.9239687848383501,0.04526198439241918,0.03076923076923077,0.4853121516164995,0.2297008547008547,0.28498699368264585,False
Myktybek Orolbai,bf2c8e01b07d3eb1,2024-05-03,Welterweight,1.0,1,1,1.0762331838565022,1.3452914798206277,0.9417040358744394,60.0,0.0,0.40358744394618834,0.13452914798206278,0.5381165919282511,0.13452914798206278,0.375,0.125,0.5,0.75,0.0,0.25,True
Jake Matthews,a845f0735bc67405,2016-11-25,Lightweight,0.6666666666666666,6,-1,5.152513020282,0.5306008383791337,0.15996104500995045,27.333333333333332,0.0,2.3331173871928415,0.4146518750617494,2.404743758027409,0.11594896331738437,0.6189412737799835,0.0876941457586619,0.29336458046135466,0.7652467604080507,0.11709171951107433,0.11766152008087492,False
Andrew Holbrook,66ab58d0b3783607,2016-11-25,Lightweight,0.5,2,-1,2.2,0.3,0.0,20.3,0.0,0.30000000000000004,0.9,1.0,0.2,0.3,0.45,0.25,0.575,0.35,0.075,True
Andrew Sanchez,fccf811c1e8b01c7,2020-08-07,Middleweight,0.5714285714285714,7,-1,11.597944277224864,1.0163895703166852,0.3162449692696471,37.885714285714286,0.05714285714285715,8.941877350681922,1.3860516393623352,1.2700152871806072,0.0,0.7264793894899318,0.10000321968276958,0.17351739082729864,0.7033403358722151,0.18154116996914174,0.11511849415864314,True
Wellington Turman,4dcfb28c011c11b2,2020-08-07,Middleweight,0.5,2,1,5.3893184679014565,1.1776658874303183,0.43841035784930765,60.0,0.0,2.2947311634598093,1.779356230893724,1.3152310735479231,0.14457831325301204,0.39958333333333335,0.29791666666666666,0.3025,0.7645833333333334,0.18333333333333335,0.052083333333333336,False
Carla Esparza,d910665038efc639,2020-05-08,Women's Strawweight,0.6,10,2,5.484778905318782,1.6089457899982857,0.5548263611316216,39.52,0.0,3.078852365020774,0.9849366560743347,1.4209898842236743,0.05980198019801981,0.4787169284204168,0.2741773381657102,0.24710573341387296,0.6710602033625289,0.24752436323366558,0.0814154334038055,True
Michelle Waterson-Gomez,eb04b9d31e938edb,2020-05-08,Women's Strawweight,0.625,8,-1,9.628424657534246,0.7071917808219179,0.3116438356164384,38.2,0.0,5.567465753424658,2.5482876712328766,1.5126712328767125,0.2,0.6397413250894006,0.23013552758734546,0.13012314732325392,0.46361607222820195,0.2781421572996699,0.2582417704721281,False
Damir Ismagulov,135d124172a0bea3,2019-02-22,Lightweight,1.0,1,1,3.4634974533106964,1.1205432937181663,0.5093378607809848,60.0,0.0,2.037351443123939,0.30560271646859083,1.1205432937181663,0.0,0.5882352941176471,0.08823529411764706,0.3235294117647059,0.6470588235294118,0.2647058823529412,0.08823529411764706,True
Antonio Carlos Junior,52e76bb4b3e852f3,2017-06-02,Middleweight,0.7142857142857143,7,2,3.5816304555341216,1.1015472199311542,0.4486744577681931,43.885714285714286,0.0,2.2641864168031014,0.4837904491647717,0.8336535895662481,0.07887444444523066,0.6539052582755591,0.12656661947075482,0.21952812225368618,0.5454976727533118,0.33013987891807434,0.12436244832861375,True
Eric Spicely,b9664eae2ac75262,2017-06-02,Middleweight,0.6666666666666666,3,2,0.8666666666666667,0.6000000000000001,0.13333333333333333,13.866666666666667,0.0,0.4666666666666666,0.20000000000000004,0.20000000000000004,0.13333333333333333,0.3523809523809524,0.18095238095238098,0.4666666666666666,0.8571428571428571,0.09523809523809523,0.047619047619047616,False
Bruno Silva,294aa73dbf37d281,2025-10-17,Flyweight,0.4444444444444444,9,-2,7.717460317460318,0.9523809523809523,0.23174603174603176,18.91111111111111,0.13333333333333336,6.314285714285714,0.5269841269841269,0.8761904761904762,0.022222222222222223,0.7490505507164871,0.07430872988917035,0.17664071939434256,0.5765394585509163,0.22821439225597168,0.19524614919311187,True
HyunSung Park,b671bdf981ad527d,2025-10-17,Flyweight,0.75,4,-1,5.250000000000001,0.25,0.1,17.05,0.1,4.3,0.5,0.45,0.2,0.786516290726817,0.09015037593984962,0.12333333333333332,0.46919799498746867,0.1687218045112782,0.3620802005012531,False
Elves Brener,48a9a128784d53d1,2025-08-01,Lightweight,0.6,5,-2,9.72,0.8400000000000001,0.2,14.720000000000002,0.08,8.6,0.43999999999999995,0.68,0.0,0.9002146042363434,0.03549052396878484,0.06429487179487178,0.4667428465254552,0.1980982905982906,0.3351588628762542,False
Esteban Ribovics,323d4ca260dfa0ba,2025-08-01,Lightweight,0.6,5,-1,19.560000000000002,0.12000000000000002,0.08,4.36,0.08,18.32,0.56,0.68,0.04,0.9022843822843823,0.06298570994223168,0.03472990777338604,0.7363706066190538,0.167053443450959,0.0965759499299872,True
Chan Sung Jung,c451d67c09c55418,2018-11-09,Featherweight,0.8,5,1,5.740397350993377,0.27894039735099335,0.1989403973509934,18.919999999999998,0.08,4.264105960264901,0.47867549668874176,0.997615894039735,0.15920529801324507,0.6347111817700053,0.08567037625861156,0.2796184419713832,0.8473025967143615,0.0810598834128246,0.071637519872814,False
Yair Rodriguez,cbf5e6f231b55443,2018-11-09,Featherweight,0.8571428571428571,7,-1,10.22857142857143,0.5714285714285714,0.22857142857142856,16.82857142857143,0.05714285714285715,7.57142857142857,0.8,1.8571428571428572,0.22857142857142856,0.6584505900262203,0.08568301446452707,0.25586639550925266,0.5909645396620187,0.20846014629628074,0.2005753140417006,True
